Customer_ID,Age,Gender,Annual_Income,Previous_Purchases,Spending_Score,Engagement_Level,Offering_Type,Offering_Category,Discount_Used,Promo_Used,Visit_Frequency
4898,25,Female,114976,30,58,Medium,Product,Subscription,Yes,Yes,High
4899,37,Male,44797,34,42,Low,Service,Consulting,Yes,No,High
4900,60,Female,59808,14,20,Medium,Product,Streaming,No,No,Medium
4901,20,Male,116198,13,8,Medium,Service,Consulting,Yes,Yes,Low
4902,47,Female,49891,18,51,High,Product,Streaming,Yes,No,Low
4903,30,Male,107826,4,22,Medium,Product,Food,Yes,Yes,High
4904,21,Female,88530,24,44,Medium,Product,Streaming,Yes,No,Medium
4905,23,Female,54260,20,34,High,Product,Clothing,Yes,Yes,High
4906,19,Male,72910,25,98,High,Service,Electronics,No,No,High
4907,36,Female,57210,4,14,High,Product,Electronics,Yes,No,Medium
4908,44,Female,90973,29,11,High,Service,Electronics,Yes,Yes,Medium
4909,19,Male,70209,39,95,Medium,Service,Subscription,Yes,Yes,Low
4910,35,Female,74795,27,98,Medium,Service,Clothing,No,No,Low
4911,33,Female,23585,20,83,High,Product,Food,No,Yes,Low
4912,53,Male,78861,25,93,High,Product,Clothing,No,Yes,Low
4913,22,Male,79930,9,9,Low,Service,Subscription,Yes,No,Medium
4914,24,Male,62228,12,63,Medium,Service,Streaming,Yes,No,Medium
4915,31,Female,44427,34,31,Low,Product,Streaming,Yes,No,Low
4916,33,Male,47770,2,47,Low,Product,Consulting,Yes,No,Low
4917,51,Female,86058,0,66,High,Product,Clothing,Yes,No,Medium
4918,33,Female,80249,7,16,Low,Service,Electronics,Yes,Yes,Low
4919,19,Female,26435,21,51,Medium,Product,Consulting,Yes,No,Low
4920,23,Female,100890,40,58,Medium,Product,Consulting,Yes,Yes,Medium
4921,58,Female,69980,28,3,Medium,Service,Electronics,Yes,No,High
4922,31,Male,78840,27,47,Low,Service,Electronics,Yes,No,High
4923,21,Female,102226,14,35,Medium,Service,Clothing,No,Yes,Medium
4924,34,Male,67705,22,41,Medium,Product,Subscription,Yes,No,Medium
4925,64,Female,59291,36,95,Medium,Service,Subscription,Yes,Yes,High
4926,39,Male,45652,33,29,Medium,Product,Food,No,Yes,Medium
4927,26,Female,40117,3,59,High,Service,Electronics,Yes,No,High
4928,26,Male,60133,28,97,Medium,Product,Subscription,Yes,Yes,Low
4929,56,Female,105696,11,13,Low,Service,Streaming,Yes,Yes,Low
4930,38,Male,118047,28,27,Low,Service,Food,Yes,No,High
4931,27,Male,50051,26,74,High,Product,Streaming,Yes,Yes,Medium
4932,31,Female,21051,26,93,Low,Product,Food,Yes,Yes,High
4933,64,Female,101646,14,77,Medium,Service,Subscription,No,No,Medium
4934,40,Female,54900,30,56,Medium,Product,Food,No,Yes,Low
4935,41,Male,63840,35,83,High,Service,Subscription,No,Yes,Medium
4936,51,Male,69633,32,90,High,Product,Consulting,No,No,Low
4937,40,Female,80826,10,67,Medium,Service,Clothing,No,No,Low
4938,57,Male,72510,23,53,Low,Product,Clothing,No,Yes,Low
4939,44,Female,33472,12,3,High,Product,Streaming,Yes,No,Low
4940,37,Male,45090,20,17,High,Product,Streaming,Yes,Yes,High
4941,39,Male,30067,27,61,Medium,Product,Food,No,Yes,Medium
4942,24,Female,112632,2,38,Low,Service,Streaming,No,Yes,Medium
4943,34,Male,80146,26,96,Medium,Service,Streaming,No,No,High
4944,19,Male,47296,1,52,Low,Product,Electronics,Yes,Yes,High
4945,39,Female,102991,7,69,High,Service,Consulting,Yes,Yes,Medium
4946,50,Female,64180,2,46,High,Service,Streaming,No,Yes,Low
4947,37,Male,75623,3,59,Low,Service,Subscription,No,No,Medium
4948,20,Male,38975,35,6,Medium,Product,Clothing,No,No,Medium
4949,38,Male,71149,24,42,Medium,Service,Subscription,Yes,No,High
4950,64,Male,102160,6,8,Medium,Product,Food,Yes,No,Low
4951,49,Male,52857,19,38,Medium,Product,Consulting,No,No,High
4952,29,Male,65318,10,2,Low,Product,Subscription,Yes,Yes,Low
4953,32,Female,74623,40,60,Low,Service,Streaming,No,No,High
4954,32,Female,59394,21,23,Medium,Product,Food,Yes,No,Medium
4955,43,Female,25778,12,34,Low,Product,Food,Yes,No,High
4956,62,Female,58212,4,30,Low,Service,Food,No,Yes,High
4957,62,Male,29361,0,73,High,Product,Subscription,No,No,High
4958,18,Female,91111,36,58,Medium,Service,Electronics,Yes,No,Medium
4959,45,Female,111434,23,53,Medium,Product,Subscription,No,No,Medium
4960,56,Male,49689,6,82,Medium,Product,Subscription,No,No,High
4961,25,Male,44515,6,65,Low,Service,Food,No,Yes,High
4962,59,Male,117604,29,43,Low,Service,Clothing,Yes,No,Medium
4963,58,Female,111287,39,38,Low,Product,Electronics,No,No,High
4964,24,Female,72827,6,72,Low,Service,Electronics,No,Yes,Medium
4965,22,Female,32881,28,20,Medium,Service,Streaming,Yes,No,Medium
4966,55,Female,105646,11,96,Low,Service,Clothing,Yes,No,Low
4967,26,Male,40765,16,74,High,Service,Clothing,No,Yes,Medium
4968,64,Male,21562,13,66,Low,Service,Food,Yes,Yes,High
4969,36,Male,93548,12,13,High,Product,Streaming,Yes,Yes,Low
4970,55,Male,83888,12,65,Medium,Service,Food,No,No,Medium
4971,30,Male,106620,3,16,Low,Service,Electronics,No,No,Low
4972,56,Male,45761,13,76,Medium,Product,Food,No,No,Low
4973,25,Female,50175,26,46,Low,Service,Streaming,Yes,Yes,High
4974,29,Male,23565,39,54,Low,Service,Food,Yes,Yes,High
4975,26,Female,47199,28,5,Medium,Service,Clothing,Yes,No,Medium
4976,35,Male,114278,16,5,Low,Service,Food,No,No,High
4977,19,Female,100001,24,94,Medium,Service,Consulting,No,Yes,Low
4978,32,Female,50401,11,57,Medium,Service,Clothing,No,No,Low
4979,43,Male,102654,1,19,Low,Service,Clothing,No,No,Low
4980,53,Female,49403,0,92,Medium,Service,Food,Yes,No,Low
4981,60,Male,74752,30,46,Medium,Service,Clothing,No,No,Medium
4982,37,Female,52096,32,100,Medium,Product,Electronics,No,No,Low
4983,64,Male,22769,17,39,Low,Product,Food,No,No,Medium
4984,57,Female,65770,16,43,High,Service,Streaming,Yes,Yes,Low
4985,30,Female,70402,12,11,Low,Product,Streaming,No,No,High
4986,25,Female,58236,13,46,High,Product,Subscription,No,No,Medium
4987,36,Male,50822,14,64,Low,Service,Clothing,No,No,High
4988,49,Female,42748,28,3,Low,Product,Consulting,Yes,Yes,Low
4989,24,Male,85502,4,5,Low,Product,Streaming,Yes,Yes,High
4990,53,Female,115656,28,70,Medium,Product,Consulting,Yes,No,High
4991,25,Male,43385,26,34,Low,Product,Clothing,No,No,Medium
4992,21,Male,87714,15,55,Medium,Service,Streaming,No,Yes,Low
4993,60,Female,42936,31,32,Low,Product,Subscription,No,Yes,High
4994,20,Female,44649,40,52,Medium,Service,Streaming,No,Yes,Low
4995,51,Female,34266,19,9,Low,Service,Subscription,Yes,No,High
4996,53,Male,45338,11,48,Medium,Product,Clothing,Yes,Yes,High
4997,60,Female,65683,13,68,Low,Service,Clothing,No,Yes,High
4998,43,Male,58935,36,35,Low,Service,Consulting,Yes,No,Low
4999,63,Male,63041,15,1,Low,Product,Streaming,Yes,No,High
5000,36,Male,43009,12,16,Low,Service,Electronics,Yes,Yes,Low
5001,38,Male,44319,10,78,High,Service,Food,Yes,Yes,Low
5002,18,Male,83039,37,14,Low,Service,Electronics,No,Yes,Low
5003,64,Male,42476,20,2,Low,Product,Streaming,Yes,No,Low
5004,50,Female,60484,36,8,Low,Product,Food,Yes,Yes,High
5005,60,Female,79943,15,18,Medium,Product,Electronics,Yes,Yes,Medium
5006,34,Female,86376,25,8,Medium,Product,Subscription,Yes,No,Low
5007,46,Male,80315,29,40,Low,Service,Clothing,Yes,No,Low
5008,49,Male,92453,39,76,High,Product,Consulting,Yes,No,Low
5009,51,Male,23756,11,51,High,Product,Consulting,Yes,Yes,High
5010,40,Female,92224,9,64,Low,Product,Electronics,Yes,Yes,Medium
5011,38,Male,98343,32,57,Medium,Service,Clothing,No,Yes,Medium
5012,31,Male,98143,29,41,Low,Product,Electronics,Yes,Yes,Medium
5013,39,Female,83555,37,40,Medium,Service,Electronics,No,Yes,High
5014,62,Female,44737,23,60,High,Service,Subscription,No,No,Medium
5015,39,Female,103775,30,9,Low,Service,Electronics,Yes,No,Medium
5016,28,Female,69654,6,97,Medium,Service,Streaming,Yes,No,Low
5017,50,Female,109200,24,66,Medium,Service,Electronics,Yes,Yes,Medium
5018,49,Male,36662,37,28,Medium,Product,Food,Yes,Yes,High
5019,49,Male,28135,9,73,Medium,Product,Electronics,Yes,Yes,Medium
5020,27,Female,65221,16,36,High,Product,Subscription,No,No,Medium
5021,24,Female,93348,3,63,Low,Product,Clothing,Yes,No,Medium
5022,38,Male,41672,8,12,High,Product,Subscription,No,No,Medium
5023,46,Male,84068,3,39,Low,Product,Streaming,No,No,Low
5024,52,Female,55902,13,86,Low,Product,Subscription,No,No,Low
5025,65,Female,71014,1,26,High,Service,Clothing,Yes,Yes,High
5026,50,Male,32620,3,42,Medium,Service,Food,No,Yes,High
5027,24,Male,52367,34,2,High,Service,Electronics,Yes,Yes,High
5028,34,Female,115560,25,30,Medium,Product,Streaming,Yes,Yes,Medium
5029,32,Male,77643,14,59,Medium,Service,Consulting,No,Yes,High
5030,56,Male,21226,36,68,Medium,Product,Clothing,No,No,Low
5031,31,Female,106190,39,81,High,Service,Food,Yes,Yes,Medium
5032,44,Female,100772,1,31,Low,Service,Food,No,No,Low
5033,63,Female,116525,12,60,High,Service,Electronics,Yes,Yes,Medium
5034,20,Male,27320,12,30,Medium,Product,Consulting,No,No,Low
5035,39,Male,47572,16,53,Medium,Product,Food,Yes,Yes,Low
5036,49,Female,115364,30,24,Low,Service,Consulting,Yes,Yes,Medium
5037,61,Female,114484,7,18,High,Service,Clothing,Yes,Yes,High
5038,43,Male,81931,6,87,Low,Service,Food,No,Yes,Low
5039,53,Female,116627,33,40,Low,Service,Streaming,Yes,No,Low
5040,65,Female,35850,23,61,Low,Service,Consulting,No,Yes,Low
5041,39,Female,21112,1,92,Low,Product,Clothing,Yes,No,Low
5042,61,Male,44251,9,78,Medium,Service,Electronics,Yes,No,Low
5043,22,Female,111750,4,32,Medium,Product,Food,No,Yes,Low
5044,51,Female,110662,38,61,Medium,Product,Food,Yes,Yes,High
5045,40,Male,48919,35,59,Low,Service,Electronics,Yes,Yes,Medium
5046,45,Male,90805,29,12,Low,Product,Clothing,No,No,High
5047,57,Male,114949,30,66,Low,Product,Streaming,Yes,Yes,Medium
5048,31,Female,70295,18,39,Low,Service,Streaming,No,No,Low
5049,38,Female,57460,14,66,Medium,Service,Subscription,No,No,High
5050,40,Male,103026,15,76,High,Service,Clothing,No,No,High
5051,46,Female,20277,27,84,Low,Service,Food,No,Yes,Medium
5052,37,Male,114715,24,87,Low,Product,Consulting,Yes,Yes,High
5053,53,Male,21032,22,36,Low,Product,Electronics,No,No,High
5054,59,Male,95498,32,4,Low,Product,Electronics,No,Yes,High
5055,55,Female,43600,8,23,Medium,Product,Clothing,No,Yes,High
5056,60,Female,37880,23,85,High,Product,Electronics,No,Yes,Medium
5057,30,Male,25247,40,25,Low,Service,Subscription,Yes,Yes,Low
5058,24,Female,106210,35,20,Low,Service,Consulting,No,Yes,Low
5059,41,Male,61795,11,29,Medium,Service,Clothing,Yes,No,Medium
5060,21,Male,100329,36,2,High,Product,Consulting,Yes,Yes,High
5061,52,Female,53470,28,16,Medium,Product,Electronics,Yes,No,Medium
5062,38,Female,40594,3,54,High,Service,Electronics,Yes,Yes,Low
5063,37,Female,104537,34,76,High,Service,Streaming,Yes,No,Low
5064,58,Male,98560,40,85,Low,Service,Food,No,Yes,Medium
5065,58,Female,109271,18,28,High,Product,Food,Yes,Yes,High
5066,32,Female,103920,40,2,Medium,Product,Subscription,Yes,No,Low
5067,31,Male,34749,35,83,Low,Product,Food,No,Yes,Low
5068,19,Female,79871,2,55,High,Product,Subscription,Yes,No,Medium
5069,30,Male,25954,19,13,High,Product,Electronics,No,No,Medium
5070,28,Female,66722,16,98,Low,Product,Streaming,No,No,Medium
5071,52,Female,52513,25,70,Low,Service,Clothing,No,No,High
5072,28,Male,44932,35,3,Medium,Product,Clothing,Yes,No,Low
5073,50,Male,80714,17,68,Low,Service,Electronics,No,Yes,Medium
5074,60,Female,76723,33,22,Low,Service,Consulting,No,Yes,Low
5075,20,Male,42834,2,17,Low,Service,Electronics,Yes,No,Low
5076,20,Female,32308,28,53,Medium,Product,Subscription,Yes,No,High
5077,27,Male,118850,13,38,Medium,Service,Food,No,No,Medium
5078,59,Male,28788,26,80,Low,Product,Consulting,No,Yes,Low
5079,43,Male,76451,6,49,Low,Service,Consulting,Yes,No,Medium
5080,43,Female,49531,24,83,High,Service,Streaming,Yes,No,Medium
5081,50,Male,60411,8,87,High,Service,Streaming,Yes,No,Medium
5082,47,Female,71588,34,51,Medium,Service,Consulting,No,Yes,Low
5083,50,Male,22587,10,76,Low,Product,Streaming,Yes,No,Medium
5084,27,Female,69810,22,93,Medium,Service,Food,No,No,Medium
5085,40,Male,45024,22,12,Medium,Product,Streaming,No,Yes,Low
5086,58,Male,116327,13,84,Medium,Service,Consulting,No,No,Medium
5087,56,Male,100805,24,34,Medium,Product,Food,No,Yes,Low
5088,26,Female,108208,10,71,Low,Product,Food,No,Yes,Medium
5089,24,Female,56323,35,8,Low,Product,Clothing,Yes,Yes,Low
5090,62,Male,92011,25,26,High,Service,Subscription,No,Yes,Medium
5091,60,Female,96352,12,15,Medium,Service,Clothing,Yes,Yes,Medium
5092,37,Female,29631,23,34,Medium,Service,Food,No,Yes,High
5093,40,Female,112740,15,60,High,Product,Electronics,Yes,No,High
5094,18,Male,38991,9,13,High,Product,Food,No,No,High
5095,36,Male,87129,11,97,Low,Product,Subscription,No,Yes,Low
5096,27,Male,61121,4,15,Low,Service,Subscription,Yes,Yes,Medium
5097,35,Male,72333,22,68,High,Service,Subscription,No,Yes,Medium
5098,47,Female,41260,32,46,Low,Product,Consulting,No,No,High
5099,18,Male,102443,22,50,Low,Product,Clothing,Yes,Yes,Medium
5100,36,Female,113296,18,14,Medium,Service,Clothing,No,No,Low
5101,32,Female,39024,33,13,Low,Product,Consulting,No,No,Medium
5102,33,Male,80885,11,16,Low,Product,Clothing,No,Yes,High
5103,20,Male,39561,17,98,Low,Service,Clothing,No,No,Low
5104,21,Male,70692,16,8,Medium,Product,Consulting,Yes,No,Low
5105,59,Male,78125,16,13,High,Product,Food,Yes,No,Low
5106,62,Male,34757,2,99,Medium,Service,Streaming,Yes,No,High
5107,60,Female,78059,7,20,Medium,Product,Streaming,No,Yes,Low
5108,39,Female,106664,1,25,High,Service,Food,No,Yes,Medium
5109,56,Male,118185,26,34,Medium,Service,Food,Yes,No,High
5110,44,Female,35855,5,15,Medium,Service,Electronics,Yes,Yes,Medium
5111,33,Female,90784,32,32,Low,Service,Streaming,Yes,No,Medium
5112,61,Male,88553,36,49,High,Service,Clothing,No,Yes,High
5113,65,Male,90763,11,72,High,Service,Streaming,No,No,High
5114,34,Female,118692,6,44,High,Service,Food,No,No,Low
5115,61,Female,59963,8,58,Low,Service,Subscription,Yes,No,Low
5116,36,Male,67889,40,13,High,Product,Clothing,No,Yes,High
5117,63,Male,111632,31,67,Low,Service,Clothing,Yes,No,Low
5118,26,Male,111113,18,91,High,Product,Streaming,Yes,Yes,Low
5119,51,Male,70294,25,8,Low,Product,Subscription,No,Yes,High
5120,43,Female,108229,10,75,Low,Service,Electronics,No,Yes,Medium
5121,36,Female,71676,1,11,Medium,Product,Streaming,Yes,Yes,Low
5122,47,Female,41837,14,30,Medium,Service,Electronics,No,No,Medium
5123,25,Female,24480,37,90,Medium,Product,Clothing,No,Yes,Low
5124,54,Male,99742,24,77,Low,Service,Streaming,Yes,No,Medium
5125,47,Male,72979,4,72,Low,Product,Consulting,Yes,No,Low
5126,47,Male,93845,22,86,Low,Service,Consulting,No,Yes,Medium
5127,29,Female,35944,15,28,High,Service,Subscription,Yes,Yes,Medium
5128,53,Male,90491,1,76,Medium,Product,Consulting,Yes,No,High
5129,19,Male,95729,23,74,Low,Service,Electronics,No,Yes,High
5130,45,Female,24905,15,48,Medium,Service,Streaming,Yes,Yes,High
5131,50,Male,112272,33,52,Medium,Product,Electronics,Yes,No,Low
5132,37,Male,33769,8,97,High,Product,Food,No,Yes,High
5133,42,Male,90218,28,94,High,Product,Subscription,No,No,Medium
5134,51,Female,83666,1,23,High,Service,Streaming,Yes,No,Low
5135,49,Female,82173,37,44,Medium,Product,Food,Yes,No,Low
5136,47,Male,48069,38,92,Low,Service,Consulting,Yes,No,Low
5137,43,Male,115802,10,37,High,Service,Subscription,Yes,Yes,High
5138,42,Male,35543,25,66,Medium,Service,Consulting,Yes,Yes,Low
5139,57,Male,57147,38,58,Low,Product,Consulting,No,Yes,Medium
5140,65,Female,117237,5,99,Low,Service,Electronics,No,No,High
5141,22,Male,105665,36,88,High,Service,Subscription,No,No,Low
5142,21,Male,53799,11,31,Medium,Product,Electronics,No,No,High
5143,52,Female,45248,3,21,Medium,Product,Electronics,Yes,Yes,Low
5144,23,Male,93953,26,98,Low,Product,Subscription,No,Yes,Low
5145,39,Male,68506,34,26,High,Service,Streaming,No,No,Medium
5146,62,Male,72059,40,93,High,Product,Subscription,Yes,Yes,Low
5147,21,Female,55748,30,6,High,Product,Streaming,Yes,Yes,Medium
5148,35,Female,67704,4,72,High,Product,Clothing,No,Yes,Low
5149,60,Female,23660,31,11,High,Service,Electronics,Yes,Yes,Low
5150,41,Male,76359,11,56,High,Service,Food,Yes,No,High
5151,40,Female,61482,18,90,Low,Service,Electronics,Yes,Yes,Low
5152,38,Male,81903,19,37,Low,Product,Food,No,Yes,High
5153,62,Female,33956,30,53,Medium,Service,Consulting,Yes,No,Low
5154,30,Male,43027,31,34,Low,Product,Subscription,Yes,No,High
5155,29,Male,55014,12,41,Low,Product,Electronics,No,No,Low
5156,33,Male,106804,5,91,High,Product,Food,No,Yes,Low
5157,39,Female,103327,13,6,High,Service,Streaming,Yes,Yes,Low
5158,63,Male,76970,22,97,High,Product,Electronics,No,Yes,High
5159,22,Female,96819,2,3,High,Service,Consulting,Yes,No,High
5160,31,Female,22009,20,17,Low,Service,Food,Yes,Yes,Medium
5161,49,Male,45037,1,55,Low,Product,Clothing,No,Yes,High
5162,29,Female,113165,35,85,Low,Product,Streaming,No,Yes,Medium
5163,57,Female,65560,3,31,Medium,Product,Consulting,No,No,Low
5164,44,Male,89459,30,28,Medium,Product,Clothing,Yes,Yes,Medium
5165,57,Female,46354,26,40,Medium,Service,Consulting,No,No,High
5166,61,Male,98971,4,23,Low,Product,Streaming,No,Yes,Medium
5167,28,Female,41419,22,62,Medium,Service,Consulting,Yes,No,Medium
5168,27,Female,23380,5,20,Low,Product,Food,Yes,No,Low
5169,35,Female,86575,3,24,High,Product,Subscription,Yes,No,Medium
5170,42,Female,79376,40,73,High,Product,Consulting,No,No,Medium
5171,27,Male,96801,37,69,Low,Service,Food,No,No,Low
5172,41,Male,84678,19,20,Medium,Product,Clothing,No,No,Medium
5173,65,Female,47299,40,18,Low,Product,Clothing,No,No,Low
5174,45,Female,89337,30,79,Low,Service,Consulting,No,No,High
5175,39,Male,62733,31,7,Medium,Product,Electronics,No,No,High
5176,62,Female,50205,10,41,High,Product,Subscription,Yes,No,Low
5177,36,Female,107531,12,79,High,Product,Subscription,No,Yes,Medium
5178,25,Male,71961,38,14,Low,Product,Food,Yes,Yes,Low
5179,31,Female,95348,25,64,Low,Service,Food,Yes,No,High
5180,34,Male,89047,36,98,Low,Product,Clothing,Yes,No,Low
5181,21,Male,57119,14,52,High,Product,Subscription,Yes,No,Low
5182,63,Male,60354,32,100,Medium,Product,Electronics,No,No,High
5183,24,Female,92637,15,46,Low,Service,Food,No,No,Medium
5184,63,Female,40832,24,6,Medium,Product,Streaming,Yes,Yes,High
5185,57,Male,115685,34,74,High,Service,Clothing,Yes,No,Medium
5186,21,Female,106236,14,43,Low,Product,Streaming,Yes,No,Medium
5187,25,Male,51832,0,57,Low,Service,Food,No,No,Medium
5188,53,Female,88266,27,80,High,Service,Subscription,No,No,High
5189,32,Female,110880,36,4,Medium,Service,Clothing,Yes,Yes,High
5190,18,Male,65464,5,28,Low,Service,Streaming,Yes,Yes,High
5191,26,Female,65596,39,46,High,Service,Streaming,No,Yes,Medium
5192,53,Female,116597,19,23,High,Product,Consulting,No,Yes,Low
5193,58,Female,105774,23,34,High,Service,Subscription,Yes,Yes,Medium
5194,56,Female,106861,16,66,High,Service,Consulting,No,No,High
5195,60,Female,99810,21,80,High,Product,Consulting,Yes,No,Low
5196,27,Female,64721,3,46,Low,Product,Electronics,No,No,High
5197,23,Female,112731,4,44,Low,Product,Consulting,No,Yes,High
5198,26,Male,52666,5,87,High,Product,Food,No,No,High
5199,56,Female,107433,31,85,High,Service,Clothing,Yes,Yes,Low
5200,41,Female,67323,7,46,Medium,Product,Consulting,Yes,Yes,Low
5201,59,Male,23819,29,26,High,Product,Streaming,No,Yes,High
5202,49,Female,73611,39,60,Medium,Service,Consulting,Yes,No,Medium
5203,40,Male,113003,33,37,Medium,Product,Streaming,No,No,High
5204,29,Female,80495,8,21,Low,Service,Subscription,Yes,Yes,Low
5205,61,Female,114405,12,47,Low,Service,Electronics,No,Yes,Medium
5206,59,Female,98020,26,96,Low,Product,Food,Yes,Yes,Low
5207,53,Male,49688,31,87,Medium,Product,Subscription,No,No,Medium
5208,64,Male,108913,1,9,Low,Product,Streaming,Yes,No,High
5209,51,Female,75918,29,29,High,Product,Consulting,Yes,No,Medium
5210,39,Female,98026,16,49,Low,Product,Consulting,No,Yes,Medium
5211,29,Male,40414,35,45,Medium,Service,Clothing,No,Yes,Low
5212,62,Female,74818,32,45,Medium,Product,Subscription,No,No,High
5213,56,Male,72338,38,12,High,Service,Streaming,No,Yes,Low
5214,49,Female,103642,0,20,High,Service,Food,No,Yes,Low
5215,27,Female,87104,33,57,Medium,Product,Food,Yes,No,High
5216,45,Female,35904,35,49,Low,Product,Consulting,No,Yes,Medium
5217,30,Female,90801,38,28,Low,Product,Food,Yes,Yes,Medium
5218,59,Female,28665,28,46,High,Service,Consulting,No,No,High
5219,57,Male,25591,26,68,Low,Service,Streaming,No,No,Medium
5220,26,Female,82495,16,12,High,Service,Subscription,Yes,Yes,Low
5221,44,Male,75581,21,6,High,Service,Clothing,Yes,No,High
5222,40,Male,116556,20,73,Low,Product,Streaming,Yes,No,High
5223,42,Female,52298,9,81,High,Service,Food,No,No,High
5224,52,Male,58679,36,85,High,Product,Electronics,No,Yes,High
5225,35,Female,91752,0,77,Low,Service,Consulting,No,Yes,Medium
5226,39,Female,78525,9,45,Medium,Product,Food,No,No,Medium
5227,53,Female,24713,33,96,Medium,Service,Electronics,No,No,Low
5228,26,Female,103596,11,61,Medium,Service,Food,Yes,Yes,Low
5229,55,Male,105808,2,77,Medium,Service,Clothing,Yes,Yes,High
5230,60,Female,62680,11,1,Low,Product,Subscription,Yes,Yes,Low
5231,25,Female,76110,14,85,High,Service,Streaming,No,Yes,High
5232,42,Male,114093,19,38,Low,Product,Clothing,No,Yes,Medium
5233,48,Male,105883,15,88,High,Product,Food,No,No,High
5234,45,Male,24921,38,71,Low,Product,Streaming,Yes,Yes,High
5235,38,Female,77913,17,18,Medium,Service,Food,No,Yes,Medium
5236,51,Male,85024,32,34,Low,Service,Electronics,No,Yes,High
5237,46,Male,57282,22,70,Medium,Service,Streaming,No,Yes,High
5238,60,Female,98996,13,40,High,Service,Streaming,No,Yes,Low
5239,45,Male,35030,31,84,High,Service,Subscription,No,No,Medium
5240,48,Male,73077,10,60,Medium,Service,Subscription,Yes,No,Low
5241,51,Male,92137,2,23,Low,Product,Consulting,Yes,Yes,High
5242,25,Female,119281,26,94,Medium,Service,Clothing,Yes,Yes,Medium
5243,61,Female,76934,0,43,Medium,Product,Streaming,No,Yes,High
5244,27,Female,67890,14,19,High,Service,Electronics,Yes,No,Medium
5245,37,Female,51810,31,23,Medium,Product,Food,Yes,Yes,High
5246,58,Female,94447,26,44,High,Product,Streaming,No,No,Low
5247,45,Female,25214,19,66,High,Product,Consulting,Yes,Yes,Low
5248,56,Female,56555,32,9,Medium,Product,Clothing,No,Yes,Medium
5249,37,Female,57785,21,92,Low,Service,Subscription,Yes,Yes,Low
5250,60,Male,62878,35,85,Low,Service,Clothing,Yes,Yes,High
5251,63,Male,37174,27,3,Medium,Product,Streaming,Yes,Yes,Low
5252,51,Female,41203,9,3,Low,Service,Subscription,Yes,No,Medium
5253,26,Male,85846,11,93,Low,Product,Streaming,Yes,No,Medium
5254,65,Female,108742,22,44,Medium,Service,Clothing,No,No,Medium
5255,40,Male,64267,34,34,High,Product,Food,Yes,Yes,High
5256,24,Male,67633,24,71,High,Product,Food,Yes,No,Low
5257,56,Female,30780,36,54,High,Service,Electronics,No,Yes,Low
5258,45,Female,20414,37,39,High,Service,Subscription,No,Yes,High
5259,52,Female,58778,31,33,High,Service,Subscription,Yes,Yes,High
5260,34,Male,49081,14,97,Medium,Service,Streaming,No,No,Low
5261,34,Female,47815,2,20,High,Service,Electronics,Yes,No,Low
5262,30,Female,59008,13,9,Low,Service,Streaming,Yes,Yes,Medium
5263,64,Female,81519,30,55,High,Product,Food,Yes,No,High
5264,32,Female,105589,8,43,Medium,Service,Streaming,No,Yes,High
5265,28,Female,42921,2,40,Low,Product,Electronics,Yes,Yes,High
5266,21,Female,99380,37,51,High,Service,Food,Yes,Yes,Medium
5267,56,Female,21849,19,30,Low,Service,Clothing,No,No,High
5268,30,Male,71212,31,70,Low,Product,Clothing,No,No,Medium
5269,53,Male,25672,39,38,Medium,Service,Streaming,No,Yes,Low
5270,31,Male,89079,32,36,Medium,Product,Subscription,Yes,Yes,Medium
5271,44,Male,39730,6,28,Low,Product,Consulting,No,Yes,Medium
5272,47,Male,34215,7,73,Medium,Service,Subscription,No,Yes,High
5273,42,Female,63162,7,94,Medium,Service,Streaming,Yes,No,Medium
5274,51,Male,98458,22,35,Medium,Product,Clothing,No,No,Medium
5275,60,Female,23506,18,28,Low,Service,Electronics,Yes,No,Medium
5276,30,Male,64104,19,13,Low,Product,Streaming,No,Yes,Low
5277,25,Male,118080,9,90,Low,Product,Consulting,No,Yes,Low
5278,34,Female,54943,8,10,High,Product,Subscription,Yes,Yes,Low
5279,61,Female,25083,8,46,High,Product,Clothing,Yes,No,Low
5280,43,Male,25309,12,91,Low,Product,Subscription,Yes,No,Low
5281,64,Female,41924,8,56,Low,Product,Electronics,Yes,No,Low
5282,53,Male,111081,16,6,Low,Product,Subscription,No,Yes,High
5283,65,Female,78248,5,21,Low,Service,Clothing,No,No,Medium
5284,35,Female,23443,14,63,Medium,Product,Consulting,No,No,Low
5285,25,Female,37062,9,89,Low,Service,Clothing,No,No,High
5286,47,Female,58773,16,43,High,Service,Electronics,Yes,Yes,Medium
5287,31,Female,114949,27,40,High,Service,Electronics,No,No,Medium
5288,42,Male,60669,34,37,Low,Service,Clothing,Yes,No,Medium
5289,50,Male,33625,22,4,High,Product,Subscription,Yes,No,Low
5290,43,Male,74346,2,72,High,Service,Clothing,Yes,No,Low
5291,65,Male,41967,17,6,Medium,Service,Food,Yes,Yes,Medium
5292,34,Male,49876,3,70,Medium,Product,Subscription,Yes,No,Medium
5293,61,Male,91772,19,28,Medium,Product,Food,No,Yes,Low
5294,28,Male,37153,34,79,High,Service,Clothing,No,No,Medium
5295,42,Male,119714,15,80,Low,Product,Clothing,Yes,Yes,High
5296,28,Male,105389,0,100,High,Product,Electronics,Yes,No,Low
5297,41,Male,77399,32,50,Low,Service,Streaming,No,No,Medium
